date,close,open,high,low,volume,NASDAQ,NYSE,SP500,FTSE100,NIKKEI225,BSE,RUSSELL2000,HENG SENG,SSE,Oil,gold,VIX,Dollar,AMAZON,Google,microsoft,Sentiment
2017-11-02,178.92,180.63,181.94,177.34,35530000.0,6714.9,12373.0,2579.85,7555.32,22539.12,33573.22,1496.55,28518.64,3383.31,54.54,81.3,9.93,94.69,1094.22,1042.97,84.05,0.039782121777534485
2017-11-03,178.92,179.29,179.86,176.71,17820000.0,6764.4,12373.1,2587.84,7560.35,,33685.56,1494.91,28603.61,3371.74,55.64,80.72,9.14,94.94,1111.6,1049.99,84.14,
2017-11-06,180.17,178.56,180.45,178.31,13310000.0,6786.4,12400.9,2591.13,7562.28,22548.35,33731.19,1497.96,28596.8,3388.17,57.35,82.28,9.4,94.76,1120.66,1042.68,84.47,
2017-11-07,180.25,180.5,180.75,178.96,12930000.0,6767.8,12371.3,2590.64,7513.11,22937.6,33370.76,1479.09,28994.34,3413.57,57.2,81.87,9.89,94.91,1123.17,1052.39,84.27,
2017-11-08,179.56,179.79,180.35,179.11,10490000.0,6789.1,12384.7,2594.38,7529.72,22913.82,33218.81,1481.73,28907.6,3415.46,56.81,82.41,9.78,94.87,1132.88,1058.29,84.56,-0.3600471615791321
2017-11-09,179.3,178.31,179.4,177.09,12610000.0,6750.0,12339.7,2584.62,7484.1,22868.71,33250.93,1475.02,29136.57,3427.79,57.17,81.88,10.5,94.44,1129.13,1047.72,84.09,
2017-11-10,178.46,178.35,179.1,177.96,11070000.0,6750.9,12322.6,2582.3,7432.99,22681.42,33314.56,1475.27,29120.92,3432.67,56.74,80.6,11.29,94.39,1125.35,1044.15,83.87,0.10946600884199142
2017-11-13,178.77,177.5,179.04,177.3,9520000.0,6757.6,12316.8,2584.84,7415.18,22380.99,33033.56,1475.07,29182.18,3447.84,56.76,80.42,11.5,94.49,1129.17,1041.2,83.93,
2017-11-14,178.07,178.13,178.97,177.18,9590000.0,6737.9,12280.1,2578.87,7414.42,22380.01,32941.87,1471.26,29152.12,3429.55,55.7,80.0,11.59,93.83,1136.84,1041.64,84.05,0.02412622608244419
2017-11-15,177.95,176.66,178.57,176.4,10250000.0,6706.2,12220.3,2564.62,7372.61,22028.32,32760.44,1464.09,28851.69,3402.52,55.33,80.04,13.13,93.81,1126.69,1036.41,82.98,
2017-11-16,179.59,178.76,179.83,178.5,15610000.0,6793.3,12303.3,2585.64,7386.94,22351.12,33106.82,1486.88,29018.76,3399.25,55.14,79.84,11.76,93.93,1137.29,1048.47,83.2,
2017-11-17,179.0,179.3,179.98,178.9,13020000.0,6782.8,12302.9,2578.85,7380.68,22396.8,33342.8,1492.82,29199.04,3382.91,56.55,80.88,11.43,93.66,1129.88,1035.89,82.4,
2017-11-20,178.74,178.87,179.5,178.1,10050000.0,6790.7,12320.8,2582.14,7389.46,22261.76,33359.9,1503.4,29260.31,3392.4,56.09,80.01,10.65,94.08,1126.31,1034.66,82.53,
2017-11-21,181.86,179.15,181.89,178.99,14500000.0,6862.5,12385.9,2599.03,7411.34,22416.48,33478.35,1518.89,29818.07,3410.5,56.83,80.66,9.73,93.95,1139.49,1050.3,83.72,0.22002607583999634
2017-11-22,180.87,181.3,181.73,180.44,10380000.0,6867.4,12390.8,2597.08,7419.02,22523.15,33561.55,1516.76,30003.49,3430.46,58.02,81.75,9.88,93.22,1156.16,1051.92,83.11,0.0201480221003294
2017-11-24,182.78,180.4,183.15,180.29,9430000.0,6889.2,12421.9,2602.42,7409.64,22550.85,33679.24,1519.16,29866.32,3353.82,58.95,81.11,9.67,92.78,1186.0,1056.52,83.26,
2017-11-27,183.03,182.56,183.73,181.99,12340000.0,6878.5,12390.8,2601.42,7383.9,22495.99,33724.44,1513.31,29686.19,3322.23,58.11,81.47,9.87,92.9,1195.83,1072.01,83.87,
2017-11-28,182.42,183.51,184.25,182.09,14380000.0,6912.4,12520.2,2627.04,7460.65,22486.24,33618.59,1536.43,29680.85,3333.66,57.99,81.14,10.03,93.27,1193.6,1063.29,84.88,0.027063053101301197
2017-11-29,175.13,181.89,181.97,174.0,41930000.0,6824.4,12561.3,2626.07,7393.56,22597.2,33602.76,1542.3,29623.83,3337.86,57.3,79.65,10.7,93.16,1161.27,1037.38,83.34,0.04810047149658203
2017-11-30,177.18,176.85,178.28,175.2,25310000.0,6874.0,12627.8,2647.58,7326.67,22724.96,33149.35,1544.14,29177.35,3317.19,57.4,79.42,11.28,93.05,1176.75,1036.17,84.17,
2017-12-01,175.1,176.03,177.48,172.34,20180000.0,6847.6,12614.6,2642.22,7300.49,22819.03,32832.94,1537.02,29074.24,3317.62,58.36,79.66,11.43,92.89,1162.35,1025.07,84.26,0.13920734450221062
2017-12-04,171.47,176.29,176.57,170.79,24460000.0,6775.4,12634.9,2639.44,7338.97,22707.16,32869.72,1532.41,29138.28,3309.62,57.47,78.73,11.68,93.19,1133.95,1011.87,81.08,-0.03023746609687805
2017-12-05,172.83,170.45,175.38,169.01,20180000.0,6762.2,12567.2,2629.57,7327.5,22622.38,32802.44,1516.76,28842.8,3303.68,57.62,77.51,11.33,93.38,1141.57,1019.6,81.59,0.2764350585639477
2017-12-06,176.06,172.5,176.77,171.9,20260000.0,6776.4,12532.4,2629.27,7348.03,22177.04,32597.18,1508.88,28224.8,3293.96,55.96,76.42,11.02,93.61,1152.35,1032.72,82.78,0.008237411268055439
2017-12-07,180.14,175.8,180.39,175.8,20400000.0,6812.8,12569.0,2636.98,7320.75,22498.03,32949.21,1520.47,28303.19,3272.05,56.69,76.46,10.16,93.8,1159.79,1044.57,82.49,
2017-12-08,179.0,181.53,182.28,178.74,19880000.0,6840.1,12643.1,2651.5,7393.96,22811.08,33250.3,1521.72,28639.85,3289.99,57.36,76.93,9.58,93.9,1162.0,1049.38,84.16,0.5824955701828003
2017-12-11,179.04,179.3,180.22,178.8,13170000.0,6875.1,12668.2,2659.99,7453.48,22938.73,33455.79,1519.84,28965.29,3322.2,57.99,76.99,9.34,93.87,1168.92,1051.97,85.23,-0.3769206404685974
2017-12-12,176.96,178.6,179.18,176.6,16850000.0,6862.3,12697.8,2664.11,7500.41,22866.17,33227.99,1516.12,28793.88,3280.81,57.14,76.9,9.92,94.1,1165.08,1048.77,85.58,
2017-12-13,178.3,177.3,179.16,177.25,14620000.0,6875.8,12699.5,2662.85,7496.51,22758.07,33053.04,1524.45,29222.1,3303.04,56.6,79.89,10.18,93.43,1164.13,1051.39,85.35,
2017-12-14,178.39,178.29,180.36,177.68,13590000.0,6856.5,12629.1,2652.01,7448.12,22694.45,33246.7,1506.95,29166.38,3292.44,57.04,79.68,10.49,93.49,1174.26,1057.47,84.69,0.13846802711486814
2017-12-15,180.18,179.02,180.49,178.36,28460000.0,6936.6,12699.7,2675.81,7490.57,22553.22,33462.97,1530.42,28848.11,3266.14,57.3,80.23,9.42,93.93,1179.14,1072.0,86.85,
2017-12-18,180.82,181.01,181.3,179.75,17270000.0,6994.8,12785.8,2690.16,7537.01,22901.77,33601.68,1548.92,29050.41,3267.92,57.16,81.68,9.53,93.69,1190.58,1085.09,86.38,-0.13071504731973013
2017-12-19,179.51,179.95,180.08,178.22,14920000.0,6963.9,12747.5,2681.47,7544.09,22868.0,33836.74,1536.75,29253.66,3296.54,57.46,81.57,10.03,93.44,1187.38,1079.78,85.83,-0.547344962755839
2017-12-20,177.89,179.81,179.81,177.36,11860000.0,6961.0,12747.5,2679.25,7525.22,22891.72,33777.38,1540.08,29234.09,3287.61,58.09,83.01,9.72,93.31,1177.62,1073.56,85.52,0.6070855855941772
2017-12-21,177.45,177.94,178.68,177.05,11600000.0,6965.4,12800.2,2684.57,7603.98,22866.1,33756.28,1547.11,29367.06,3300.06,58.36,83.38,9.62,93.28,1174.76,1070.85,85.5,0.4586614966392517
2017-12-22,177.2,177.14,177.53,176.23,8510000.0,6960.0,12797.4,2683.34,7592.66,22902.76,33940.3,1542.93,29578.01,3297.06,58.47,84.01,9.9,93.35,1168.36,1068.86,85.51,
2017-12-26,175.99,176.63,177.0,174.67,8900000.0,6936.3,12808.9,2680.5,,22892.69,34010.61,1544.23,,3306.12,59.97,85.65,10.25,93.26,1176.76,1065.85,85.4,-0.01971462368965149
2017-12-27,177.62,176.55,178.44,176.26,9500000.0,6939.3,12822.0,2682.62,7620.68,22911.21,33911.81,1543.94,29597.66,3275.78,59.64,85.32,10.47,93.03,1182.26,1060.2,85.71,
2017-12-28,177.92,177.95,178.94,177.68,12220000.0,6950.2,12853.1,2687.54,7622.88,22783.98,33848.03,1548.93,29863.71,3296.38,59.84,85.45,10.18,92.6,1186.1,1055.95,85.72,
2017-12-29,176.46,178.0,178.85,176.46,10260000.0,6903.4,12808.8,2673.61,7687.77,22764.94,34056.83,1535.51,29919.15,3307.17,60.42,85.27,11.04,92.12,1169.47,1053.4,85.54,
2018-01-02,181.42,177.68,181.58,177.55,18150000.0,7006.9,12902.7,2695.81,7648.1,,33812.26,1550.01,30515.31,3348.33,60.37,88.14,9.77,91.87,1189.01,1073.21,85.95,
2018-01-03,184.67,181.88,184.78,181.33,16890000.0,7065.5,12957.3,2713.06,7671.11,,33793.38,1552.58,30560.95,3369.11,61.63,87.08,9.15,92.16,1204.2,1091.52,86.35,
2018-01-04,184.33,184.9,186.21,184.1,13880000.0,7077.9,13028.5,2723.99,7695.88,23506.33,33969.64,1555.72,30736.48,3385.71,62.01,87.79,9.22,91.85,1209.59,1095.76,87.11,0.01838579773902893
2018-01-05,186.85,185.59,186.9,184.93,13570000.0,7136.6,13103.2,2743.15,7724.22,23714.53,34153.85,1560.01,30814.64,3391.75,61.44,87.39,9.22,91.95,1229.14,1110.29,88.19,-0.6115241050720215
2018-01-08,188.28,187.2,188.9,186.33,17990000.0,7157.4,13114.3,2747.71,7696.51,,34352.79,1561.81,30899.53,3409.48,61.73,86.29,9.52,92.36,1246.87,1114.21,88.28,0.7766956686973572
2018-01-09,187.87,188.7,188.8,187.1,12390000.0,7163.6,13120.8,2751.29,7731.02,23849.99,34443.19,1560.1,31011.41,3413.9,62.96,84.95,10.08,92.53,1252.7,1112.79,88.22,0.327935341745615
2018-01-10,187.84,186.94,187.89,185.63,10530000.0,7153.6,13106.6,2748.23,7748.51,23788.2,34433.07,1559.8,31073.72,3421.83,63.57,86.07,9.82,92.33,1254.33,1110.14,87.82,
2018-01-11,187.77,188.4,188.4,187.38,9590000.0,7211.8,13210.8,2767.56,7762.94,23710.43,34503.49,1586.79,31120.39,3425.34,63.8,87.04,9.88,91.85,1276.68,1112.05,88.08,0.3809124827384949
2018-01-12,179.37,178.06,181.48,177.4,77550000.0,7261.1,13294.3,2786.24,7778.64,23653.82,34592.39,1591.97,31412.54,3428.94,64.3,89.11,10.16,90.97,1305.2,1130.65,89.6,-0.3870591255836189
2018-01-16,178.39,181.5,181.75,178.04,36180000.0,7223.7,13246.9,2776.42,7755.93,23951.81,34771.05,1572.97,31904.75,3436.59,63.73,90.27,11.66,90.39,1304.86,1130.7,88.35,
2018-01-17,177.6,179.26,179.32,175.8,27990000.0,7298.3,13352.4,2802.56,7725.43,23868.34,35081.82,1586.66,31983.41,3444.67,63.97,89.12,11.91,90.54,1295.0,1139.1,90.14,0.12949566543102264
2018-01-18,179.8,178.13,180.98,177.08,23300000.0,7296.0,13315.9,2798.03,7700.96,23763.37,35260.29,1576.73,32121.94,3474.75,63.95,87.57,12.22,90.5,1293.32,1135.97,90.1,0.03338097780942917
2018-01-19,181.29,180.85,182.37,180.17,26830000.0,7336.4,13384.5,2810.3,7730.79,23808.06,35511.58,1597.63,32254.89,3487.86,63.37,87.97,11.27,90.57,1294.58,1143.5,90.0,-0.10331246629357338
2018-01-22,185.37,180.8,185.39,180.41,21060000.0,7408.0,13470.4,2832.97,7715.44,23816.33,35798.01,1605.17,32393.41,3501.36,63.49,88.31,11.03,90.4,1327.31,1164.16,91.61,-0.03831720910966396
2018-01-23,189.35,186.05,189.55,185.55,25680000.0,7460.3,13474.1,2839.13,7731.83,24124.15,36139.98,1610.71,32930.7,3546.5,64.47,89.91,11.1,90.12,1362.54,1176.17,91.9,0.13133598305284974
2018-01-24,186.55,189.89,190.66,186.52,24330000.0,7415.1,13507.7,2837.54,7643.43,23940.78,36161.64,1599.61,32958.69,3559.47,65.61,92.08,11.47,89.21,1357.51,1171.29,91.82,-0.09941663344701132
2018-01-25,187.48,187.95,188.62,186.6,17380000.0,7411.2,13512.7,2839.25,7615.84,23669.49,36050.44,1601.67,32654.45,3548.31,65.51,89.91,11.58,89.39,1377.95,1182.14,92.33,0.11907727768023807
2018-01-26,190.0,187.75,190.0,186.81,17760000.0,7505.8,13637.0,2872.87,7665.54,23631.88,,1608.06,33154.12,3558.13,66.14,90.31,11.08,89.07,1402.05,1187.56,94.06,
2018-01-29,185.98,188.75,188.84,185.63,20450000.0,7466.5,13524.7,2853.53,7671.53,23629.34,36283.25,1598.11,32966.89,3523.0,65.56,87.47,13.84,89.31,1417.68,1186.48,93.92,0.04252273216843605
2018-01-30,187.12,183.01,188.18,181.84,20860000.0,7402.5,13375.5,2822.43,7587.98,23291.97,36033.73,1582.82,32607.29,3488.01,64.5,86.56,14.79,89.16,1437.82,1177.37,92.74,-0.8557397723197937
2018-01-31,186.89,188.37,189.83,185.22,43280000.0,7411.5,13368.0,2823.81,7533.55,23098.29,35965.02,1574.98,32887.27,3480.83,64.73,87.66,13.54,89.13,1450.89,1182.22,95.01,-0.4301125407218933
2018-02-01,193.09,188.22,195.32,187.89,54210000.0,7385.9,13382.0,2821.98,7490.39,23486.11,35906.66,1579.87,32642.09,3446.98,65.8,87.6,13.47,88.67,1390.0,1181.59,94.26,0.8934719562530518
2018-02-02,190.28,192.04,194.21,189.98,26680000.0,7241.0,13085.3,2762.13,7443.43,23274.53,35066.75,1547.27,32601.78,3462.08,65.45,83.88,17.31,89.19,1429.95,1119.2,91.78,
2018-02-05,181.26,186.93,190.61,180.61,33130000.000000004,6967.5,12572.9,2648.94,7334.98,22682.08,34757.16,1491.09,32245.22,3487.5,64.15,83.07,37.32,89.55,1390.0,1062.39,88.0,0.2827552855014801
2018-02-06,185.31,178.57,185.77,177.74,37760000.0,7115.9,12745.5,2695.14,7141.4,21610.24,34195.94,1507.17,30595.42,3370.65,63.39,82.1,29.98,89.58,1442.84,1084.43,91.33,-0.3321824073791504
2018-02-07,180.18,184.15,185.08,179.95,27600000.0,7052.0,12687.2,2681.66,7279.42,21645.37,34082.71,1507.97,30323.2,3309.26,61.79,80.54,27.73,90.25,1416.78,1055.41,89.61,
2018-02-08,171.58,181.01,181.84,171.48,38480000.0,6777.2,12270.7,2581.0,7170.69,21890.86,34413.16,1463.79,30451.27,3262.05,61.15,79.86,33.46,90.23,1350.5,1007.71,85.01,
2018-02-09,176.11,174.76,176.9,167.18,39890000.0,6874.5,12405.8,2619.55,7092.43,21382.62,34005.76,1477.84,29507.42,3129.85,59.2,78.35,29.06,90.44,1339.6,1046.27,88.18,0.03062431824704011
2018-02-12,176.41,177.06,177.54,171.84,32090000.000000004,6982.0,12560.1,2656.0,7177.06,,34300.47,1490.98,29459.63,3154.13,59.29,81.08,25.61,90.21,1386.23,1054.56,89.13,-0.9454992413520812
2018-02-13,173.15,175.62,175.97,173.1,21810000.0,7013.5,12574.4,2662.94,7168.01,21244.68,,1494.95,29839.53,3184.96,59.19,81.06,24.97,89.7,1414.51,1054.14,89.83,0.044034257531166084
2018-02-14,179.52,173.45,179.81,173.21,28930000.0,7143.6,12746.7,2698.63,7213.97,21154.17,34155.95,1522.1,30515.6,3199.16,60.6,85.5,19.26,89.12,1451.05,1072.7,90.81,0.06175145879387856
2018-02-15,179.96,180.5,180.5,176.84,20920000.0,7256.4,12856.9,2731.2,7234.81,21464.98,34297.47,1537.2,31115.43,,61.34,85.48,19.13,88.59,1461.76,1091.36,92.66,-0.16602768748998642
2018-02-16,177.36,178.99,179.88,176.3,21020000.0,7239.5,12874.4,2732.22,7294.7,21720.25,34010.76,1543.55,,,61.68,83.23,19.46,89.1,1448.69,1095.5,92.0,-0.855512797832489
2018-02-20,176.01,175.77,177.95,175.11,21200000.0,7234.3,12763.3,2716.26,7246.77,21925.1,33703.59,1529.99,30873.63,,61.9,80.83,20.6,89.72,1468.35,1103.59,92.72,0.011181638576090336
2018-02-21,177.91,176.71,181.27,176.4,23200000.0,7218.2,12695.5,2701.33,7281.57,21970.81,33844.86,1531.84,31431.89,,61.68,80.51,20.02,90.0,1482.92,1113.75,91.49,
2018-02-22,178.99,178.7,180.21,177.41,18460000.0,7210.1,12711.8,2703.96,7252.39,21736.44,33819.5,1529.99,30965.68,3268.56,62.77,80.02,18.72,89.74,1485.34,1109.9,91.73,
2018-02-23,183.29,179.9,183.39,179.51,19010000.0,7337.4,12884.1,2747.3,7244.41,21892.78,34142.15,1549.19,31267.17,3289.02,63.55,80.53,16.49,89.88,1500.0,1128.09,94.06,
2018-02-26,184.93,184.58,185.66,183.22,17600000.0,7421.5,12999.6,2779.6,7289.58,22153.63,34445.75,1559.33,31498.6,3329.57,63.91,81.27,15.8,89.85,1521.95,1143.7,95.42,
2018-02-27,181.46,184.45,184.7,181.46,15850000.0,7330.4,12819.2,2744.28,7282.45,22389.86,34346.39,1536.47,31268.66,3292.07,63.01,78.97,18.59,90.36,1511.98,1117.51,94.2,
2018-02-28,178.32,182.3,182.88,178.14,18780000.0,7273.0,12652.5,2713.83,7231.91,22068.24,34184.04,1512.45,30844.72,3259.41,61.64,78.27,19.85,90.61,1512.45,1103.92,93.77,
2018-03-01,175.94,179.01,180.12,174.41,23200000.0,7180.6,12518.7,2677.67,7175.64,21724.47,34046.94,1507.39,31044.25,3273.75,60.99,78.93,22.47,90.32,1493.45,1071.41,92.85,-0.4640977680683136
2018-03-02,176.62,173.29,177.11,172.99,20030000.0,7257.9,12558.0,2691.25,7069.9,21181.64,,1533.17,30583.45,3254.53,61.25,78.75,19.59,89.94,1500.25,1084.14,93.05,-0.5629315748810768
2018-03-05,180.4,176.2,181.15,175.89,16190000.000000002,7330.7,12680.7,2720.94,7115.98,21042.09,33746.78,1546.05,29886.39,3256.93,62.57,79.1,18.73,90.08,1523.61,1094.76,93.64,-0.2991558909416199
2018-03-06,179.78,181.78,182.38,179.11,15090000.0,7372.0,12720.8,2728.12,7146.75,21417.76,33317.2,1562.2,30510.73,3289.64,62.6,80.8,18.36,89.62,1537.64,1100.9,93.32,-0.6556311845779419
2018-03-07,183.71,178.74,183.82,178.07,19100000.0,7396.6,12707.0,2726.8,7157.84,21252.72,33033.09,1574.53,30196.92,3271.67,61.15,78.79,17.76,89.64,1545.0,1115.04,93.86,-0.009433645755052568
2018-03-08,182.34,183.56,184.4,181.45,17230000.0,7428.0,12745.0,2738.97,7203.24,21368.07,33351.57,1571.97,30654.52,3288.41,60.12,78.97,16.54,90.18,1551.86,1129.38,94.43,-0.2556487917900085
2018-03-09,185.23,183.91,185.51,183.21,18530000.0,7560.8,12918.8,2786.57,7224.51,21469.2,33307.14,1597.14,30996.21,3307.17,62.04,78.9,14.64,90.09,1578.89,1160.84,96.54,0.4092898666858673
2018-03-12,184.76,185.23,186.1,184.22,15300000.0,7588.3,12898.4,2783.02,7214.76,21824.03,33917.94,1601.06,31594.33,3326.7,61.36,79.67,15.78,89.89,1598.39,1165.93,96.77,0.005285488441586494
2018-03-13,181.88,185.61,185.99,181.11,18070000.0,7511.0,12831.8,2765.31,7138.78,21968.1,33856.78,1592.05,31601.45,3310.24,60.71,79.7,16.35,89.66,1588.18,1139.91,94.41,-0.4271497391164303
2018-03-14,184.19,182.6,184.25,181.85,16820000.0,7496.8,12762.7,2749.48,7132.69,21777.29,33835.74,1584.31,31435.01,3291.38,60.96,79.79,17.23,89.7,1591.0,1148.89,93.85,-0.2149150768915812
2018-03-15,183.86,183.24,184.0,182.19,15650000.0,7481.7,12743.6,2747.33,7139.76,21803.95,33685.54,1576.62,31541.1,3291.11,61.19,78.81,16.59,90.14,1582.32,1150.61,94.18,
2018-03-16,185.09,184.49,185.33,183.41,24400000.0,7482.0,12784.4,2752.01,7164.14,21676.51,33176.0,1586.05,31501.97,3269.88,62.34,78.7,15.8,90.23,1571.68,1134.42,94.6,
2018-03-19,172.56,177.01,177.17,170.06,88140000.0,7344.2,12651.5,2712.92,7042.93,21480.9,32923.12,1570.56,31513.76,3279.25,62.06,78.66,19.02,89.77,1544.93,1100.07,92.89,-0.5545432150363923
2018-03-20,168.15,167.47,170.2,161.95,129850000.0,7364.3,12663.6,2716.94,7061.27,21380.97,32996.76,1570.41,31549.93,3290.64,63.4,78.13,18.2,90.37,1586.51,1095.8,93.13,-0.6255622368305922
2018-03-21,169.39,164.8,173.4,163.3,106600000.0,7345.3,12683.8,2711.93,7038.97,,33136.18,1579.3,31414.52,3280.95,65.17,80.59,17.86,89.78,1581.86,1094.0,92.48,-0.2782963868230581
2018-03-22,164.89,166.13,170.27,163.72,73740000.0,7166.7,12377.4,2643.69,6952.59,21591.99,33006.27,1543.87,31071.05,3263.48,64.3,79.39,23.34,89.86,1544.92,1053.15,89.79,-0.044096097350120544
2018-03-23,159.39,165.44,167.1,159.02,53610000.0,6992.7,12177.7,2588.26,6921.94,20617.86,32596.54,1510.08,30309.29,3152.76,65.88,81.5,24.87,89.48,1495.56,1026.55,87.18,-0.2724308744072914
2018-03-26,160.06,160.82,161.1,149.02,126120000.0,7220.5,12433.2,2658.55,6888.69,20766.1,33066.41,1543.72,30548.77,3133.72,65.55,82.5,21.03,89.03,1555.86,1054.09,93.78,0.11740796230733395
2018-03-27,152.22,156.31,162.85,150.75,79120000.0,7008.8,12302.5,2612.62,7000.14,21317.32,33174.39,1513.57,30790.83,3166.65,65.25,81.25,22.5,89.33,1497.05,1006.94,89.47,-0.3101069815456867
2018-03-28,153.03,151.65,155.88,150.8,60030000.0,6949.2,12308.9,2605.0,7044.74,21031.31,32968.68,1513.03,30022.53,3122.29,64.38,79.64,22.87,90.06,1431.42,1005.18,89.39,0.1962418667972088
2018-03-29,159.79,155.15,161.42,154.14,59430000.0,7063.4,12452.1,2640.87,7056.61,21159.08,,1529.43,30093.38,3160.53,64.94,81.12,19.97,90.15,1447.34,1037.14,91.27,-0.07580265402793884
2018-04-02,155.39,157.81,159.2,154.11,36800000.0,6870.1,12216.7,2581.88,,21388.58,33255.36,1492.53,,3163.18,63.01,82.01,23.62,90.05,1371.99,1012.63,88.52,-0.7433310151100159
2018-04-03,156.11,156.55,157.39,150.81,42540000.0,6941.3,12367.1,2614.45,7030.46,21292.29,33370.63,1512.15,30180.1,3136.63,63.51,81.22,21.1,90.2,1392.05,1018.68,89.71,-0.2630626186728477
2018-04-04,155.1,152.03,155.56,150.51,49890000.0,7042.1,12466.5,2644.69,7034.01,21319.55,33019.07,1531.66,29518.69,3131.11,63.37,80.84,20.06,90.14,1410.57,1029.71,92.33,-0.3673898439322199
2018-04-05,159.34,161.56,161.57,156.65,41450000.0,7076.5,12571.9,2662.84,7199.5,21645.42,33596.8,1542.93,,,63.54,81.47,18.94,90.46,1451.75,1032.64,92.38,-0.6718117892742157
2018-04-06,157.2,157.73,161.42,156.81,41640000.0,6915.1,12349.1,2604.47,7183.64,21567.52,33626.97,1513.3,29844.94,,62.06,81.54,21.49,90.11,1405.23,1009.95,90.23,-0.37950941920280457
2018-04-09,157.93,157.82,160.53,156.04,34920000.0,6950.3,12380.5,2613.16,7194.75,21678.26,33788.54,1514.46,30229.58,3138.29,63.42,81.05,21.77,89.84,1406.08,1020.09,90.77,-0.3018076293170452
2018-04-10,165.04,157.93,165.98,157.01,58950000.0,7094.3,12566.0,2656.87,7266.75,21794.32,33880.25,1543.43,30728.74,3190.32,65.51,81.94,20.47,89.59,1436.22,1036.5,92.88,-0.08290103077888489
2018-04-11,166.32,165.36,168.65,163.25,56140000.0,7069.0,12514.6,2642.19,7257.14,21687.1,33940.44,1546.8,30897.71,3208.08,66.82,83.69,20.24,89.57,1427.05,1025.06,91.86,-0.1078263223171234
2018-04-12,163.87,166.98,167.45,163.1,38260000.0,7140.3,12580.2,2663.99,7258.34,21660.28,34101.13,1557.33,30831.28,3180.16,67.07,82.76,18.49,89.75,1448.5,1037.29,93.58,0.23568424582481384
2018-04-13,164.52,164.58,165.7,163.77,19990000.0,7106.6,12546.0,2656.3,7264.56,21778.74,34192.65,1549.51,30808.38,3159.05,67.39,84.08,17.41,89.8,1430.79,1036.04,93.08,
2018-04-16,164.83,165.72,165.78,163.39,18120000.0,7156.3,12628.2,2677.84,7198.2,21835.53,34305.43,1563.03,30315.59,3110.65,66.22,83.98,16.56,89.42,1441.5,1046.1,94.17,0.007795950397849083
2018-04-17,168.66,165.83,169.0,165.66,22740000.0,7281.1,12705.8,2706.39,7226.05,21847.59,34395.06,1579.8,30062.75,3066.8,66.52,84.21,15.25,89.52,1503.83,1079.36,96.07,-0.1435706213116646
2018-04-18,166.36,166.88,168.12,165.77,20970000.0,7295.2,12732.8,2708.64,7317.34,22158.2,34331.68,1583.56,30284.25,3091.4,68.47,85.21,15.6,89.62,1527.84,1075.39,96.44,-0.6472526416182518
2018-04-19,168.1,166.2,168.33,165.2,22230000.0,7238.1,12671.5,2693.13,7328.92,22191.18,34427.29,1573.82,30708.44,3117.38,68.29,85.67,15.96,89.94,1556.91,1089.45,96.11,-0.06888005137443542
2018-04-20,166.28,167.79,168.43,165.81,19120000.0,7146.1,12607.2,2670.14,7368.17,22162.24,34415.58,1564.12,30418.33,3071.54,68.38,85.12,16.88,90.32,1527.49,1077.32,95.0,-0.42008718848228455
2018-04-23,165.84,167.27,168.45,165.09,23090000.0,7128.6,12610.8,2670.29,7398.87,22088.04,34450.77,1562.12,30254.4,3068.01,68.64,83.25,16.34,90.95,1517.86,1073.81,95.35,-0.34124548298617197
2018-04-24,159.69,165.43,166.1,158.19,35080000.0,7007.4,12514.0,2634.56,7425.4,22278.12,34616.64,1553.28,30636.24,3128.93,67.7,83.28,18.02,90.77,1460.09,1022.64,93.12,-0.4125987952575088
2018-04-25,159.69,160.14,161.06,156.19,41080000.0,7003.7,12517.9,2639.4,7379.32,22215.32,34501.27,1550.47,30328.15,3117.97,68.05,82.47,17.84,91.17,1460.17,1022.99,92.31,0.5142616728941599
2018-04-26,174.16,173.22,176.27,170.8,77560000.0,7118.7,12582.9,2666.94,7421.43,22319.61,34713.6,1557.89,30007.68,3075.03,68.19,82.52,16.24,91.56,1517.96,1043.31,94.26,0.5933234095573425
2018-04-27,173.59,176.81,177.1,172.6,29800000.0,7119.8,12594.0,2669.91,7502.21,22467.87,34969.7,1556.24,30280.67,3082.23,68.1,82.93,15.41,91.54,1572.62,1031.45,95.82,-0.25188520550727844
2018-04-30,172.0,173.79,175.72,171.71,20750000.0,7066.3,12515.4,2648.05,7509.3,,35160.36,1541.88,30808.45,,68.57,81.15,15.93,91.84,1566.13,1018.58,93.52,-0.9086146354675292
2018-05-01,173.86,172.0,174.02,170.23,26030000.0,7130.7,12493.0,2654.8,7520.36,22508.03,,1550.34,,,67.25,81.42,15.49,92.45,1582.26,1040.75,95.0,0.1586651626974344
